Date,Close
2020-01-01,1278.6
2020-01-02,1286.75
2020-01-03,1268.4
2020-01-06,1240.95
2020-01-07,1260.6
2020-01-08,1257.3
2020-01-09,1271.4
2020-01-10,1282.7
2020-01-13,1286.0
2020-01-14,1289.5
2020-01-15,1284.25
2020-01-16,1287.65
2020-01-17,1278.15
2020-01-20,1254.9
2020-01-21,1244.35
2020-01-22,1240.85
2020-01-23,1244.85
2020-01-24,1244.55
2020-01-27,1213.2
2020-01-28,1223.2
2020-01-29,1235.85
2020-01-30,1226.05
2020-01-31,1226.3
2020-02-01,1198.7
2020-02-03,1192.8
2020-02-04,1229.8
2020-02-05,1244.65
2020-02-06,1239.8
2020-02-07,1242.2
2020-02-10,1240.3
2020-02-11,1240.6
2020-02-12,1249.0
2020-02-13,1241.4
2020-02-14,1219.35
2020-02-17,1217.15
2020-02-18,1213.25
2020-02-19,1227.2
2020-02-20,1217.1
2020-02-24,1209.95
2020-02-25,1200.3
2020-02-26,1199.25
2020-02-27,1199.45
2020-02-28,1177.65
2020-03-02,1179.6
2020-03-03,1181.8
2020-03-04,1148.85
2020-03-05,1151.35
2020-03-06,1134.9
2020-03-09,1107.3
2020-03-11,1113.8
2020-03-12,1021.3
2020-03-13,1069.8
2020-03-16,999.5
2020-03-17,975.1
2020-03-18,876.9
2020-03-19,895.55
2020-03-20,882.85
2020-03-23,771.55
2020-03-24,767.7
2020-03-25,856.75
2020-03-26,901.1
2020-03-27,904.45
2020-03-30,831.65
2020-03-31,861.9
2020-04-01,829.65
2020-04-03,813.85
2020-04-07,896.1
2020-04-08,888.9
2020-04-09,925.05
2020-04-13,895.35
2020-04-15,863.3
2020-04-16,879.75
2020-04-17,910.3
2020-04-20,944.85
2020-04-21,921.65
2020-04-22,928.6
2020-04-23,954.95
2020-04-24,938.05
2020-04-27,929.7
2020-04-28,931.4
2020-04-29,977.1
2020-04-30,1001.8
2020-05-04,923.0
2020-05-05,911.45
2020-05-06,946.4
2020-05-07,925.0
2020-05-08,929.05
2020-05-11,915.8
2020-05-12,901.55
2020-05-13,927.65
2020-05-14,893.7
2020-05-15,888.15
2020-05-18,836.65
2020-05-19,830.65
2020-05-20,857.1
2020-05-21,859.55
2020-05-22,838.85
2020-05-26,852.4
2020-05-27,903.65
2020-05-28,945.25
2020-05-29,951.65
2020-06-01,987.65
2020-06-02,1001.0
2020-06-03,1022.25
2020-06-04,1001.7
2020-06-05,1033.35
2020-06-08,1015.9
2020-06-09,987.3
2020-06-10,991.85
2020-06-11,968.6
2020-06-12,982.75
2020-06-15,949.85
2020-06-16,990.4
2020-06-17,979.25
2020-06-18,1019.95
2020-06-19,1033.35
2020-06-22,1028.75
2020-06-23,1042.3
2020-06-24,1032.5
2020-06-25,1028.75
2020-06-26,1056.45
2020-06-29,1076.05
2020-06-30,1065.85
2020-07-01,1084.6
2020-07-02,1089.4
2020-07-03,1073.95
2020-07-06,1103.0
2020-07-07,1105.15
2020-07-08,1110.35
2020-07-09,1124.95
2020-07-10,1105.1
2020-07-13,1080.25
2020-07-14,1058.85
2020-07-15,1053.15
2020-07-16,1062.55
2020-07-17,1098.45
2020-07-20,1133.05
2020-07-21,1138.55
2020-07-22,1126.35
2020-07-23,1130.4
2020-07-24,1119.1
2020-07-27,1079.5
2020-07-28,1086.65
2020-07-29,1064.6
2020-07-30,1050.65
2020-07-31,1032.8
2020-08-03,1002.0
2020-08-04,1041.65
2020-08-05,1027.55
2020-08-06,1040.7
2020-08-07,1043.85
2020-08-10,1050.65
2020-08-11,1066.65
2020-08-12,1063.7
2020-08-13,1059.05
2020-08-14,1034.45
2020-08-17,1032.75
2020-08-18,1056.5
2020-08-19,1066.6
2020-08-20,1059.0
2020-08-21,1085.65
2020-08-24,1117.05
2020-08-25,1119.7
2020-08-26,1118.45
2020-08-27,1112.1
2020-08-28,1114.5
2020-08-31,1115.85
2020-09-01,1127.3
2020-09-02,1134.15
2020-09-03,1130.9
2020-09-04,1119.3
2020-09-07,1110.5
2020-09-08,1112.45
2020-09-09,1096.5
2020-09-10,1090.55
2020-09-11,1078.65
2020-09-14,1057.95
2020-09-15,1070.5
2020-09-16,1093.65
2020-09-17,1083.6
2020-09-18,1057.3
2020-09-21,1049.3
2020-09-22,1035.4
2020-09-23,1047.25
