Date,Close
2021-01-28,30358.3
2021-01-29,30565.5
2021-02-01,33089.05
2021-02-02,34267.9
2021-02-03,34758.45
2021-02-04,35344.8
2021-02-05,35654.5
2021-02-08,35983.65
2021-02-09,36056.5
2021-02-10,35783.1
2021-02-11,35752.1
2021-02-12,36108.9
2021-02-15,37306.25
2021-02-16,37098.4
2021-02-17,36910.95
2021-02-18,36587.0
2021-02-19,35841.6
2021-02-22,35257.2
2021-02-23,35116.95
2021-02-24,36452.3
2021-02-25,36549.0
2021-02-26,34803.6
2021-03-01,35296.0
2021-03-02,35419.7
2021-03-03,36368.05
2021-03-04,35802.5
2021-03-05,35228.15
2021-03-08,35275.75
2021-03-09,35865.65
2021-03-10,35938.3
2021-03-12,35496.65
2021-03-15,35182.55
2021-03-16,34804.6
2021-03-17,34229.25
2021-03-18,33856.8
2021-03-19,34161.6
2021-03-22,33603.45
2021-03-23,34184.4
2021-03-24,33293.25
2021-03-25,33006.45
2021-03-26,33318.2
2021-03-30,33875.1
2021-03-31,33303.9
2021-04-01,33858.0
2021-04-05,32678.85
2021-04-06,32501.35
2021-04-07,32991.2
2021-04-08,32782.85
2021-04-09,32448.05
2021-04-12,30792.0
2021-04-13,31771.6
2021-04-15,32112.85
2021-04-16,31977.45
2021-04-19,31208.4
2021-04-20,31112.7
2021-04-22,31782.6
2021-04-23,31722.3
2021-04-26,32275.15
2021-04-27,32735.35
2021-04-28,33722.8
2021-04-29,33714.5
2021-04-30,32781.8
2021-05-03,32465.75
2021-05-04,32270.35
2021-05-05,32783.7
2021-05-06,32827.8
2021-05-07,32904.5
2021-05-10,33142.4
2021-05-11,32872.2
2021-05-12,32452.3
2021-05-14,32169.55
2021-05-17,33459.25
2021-05-18,33922.4
2021-05-19,33685.2
2021-05-20,33334.55
2021-05-21,34606.9
2021-05-24,34943.6
2021-05-25,34662.0
2021-05-26,34684.2
2021-05-27,35095.05
2021-05-28,35141.45
2021-05-31,35526.65
2021-06-01,35337.2
2021-06-02,35373.75
2021-06-03,35649.0
2021-06-04,35291.65
2021-06-07,35443.65
2021-06-08,35085.3
2021-06-09,34800.5
2021-06-10,35131.2
2021-06-11,35047.4
2021-06-14,34950.6
2021-06-15,35247.75
2021-06-16,35003.5
2021-06-17,34605.4
2021-06-18,34558.0
2021-06-21,34871.3
2021-06-22,34745.0
2021-06-23,34574.0
2021-06-24,34827.0
2021-06-25,35364.65
2021-06-28,35359.45
2021-06-29,35010.3
2021-06-30,34772.2
2021-07-01,34684.0
2021-07-02,34809.9
2021-07-05,35212.0
2021-07-06,35579.15
2021-07-07,35771.3
2021-07-08,35274.1
2021-07-09,35071.95
2021-07-12,35198.9
2021-07-13,35673.4
2021-07-14,35668.25
2021-07-15,35907.65
2021-07-16,35751.8
2021-07-19,35079.2
2021-07-20,34415.45
2021-07-22,34677.3
2021-07-23,35034.4
2021-07-26,34949.7
2021-07-27,34797.45
2021-07-28,34532.9
2021-07-29,34691.5
2021-07-30,34584.35
2021-08-02,34710.0
2021-08-03,35207.45
2021-08-04,36028.05
2021-08-05,35834.75
2021-08-06,35809.25
2021-08-09,36028.95
2021-08-10,36034.1
2021-08-11,35806.4
2021-08-12,35937.05
2021-08-13,36169.35
2021-08-16,36094.5
2021-08-17,35867.45
2021-08-18,35554.5
2021-08-20,35033.85
2021-08-23,35124.4
2021-08-24,35712.1
2021-08-25,35586.25
2021-08-26,35617.55
2021-08-27,35627.8
2021-08-30,36347.65
2021-08-31,36424.6
2021-09-01,36574.3
2021-09-02,36831.3
2021-09-03,36761.15
2021-09-06,36592.35
2021-09-07,36468.8
2021-09-08,36768.2
2021-09-09,36683.2
2021-09-13,36471.8
2021-09-14,36613.05
2021-09-15,36852.25
2021-09-16,37668.6
2021-09-17,37811.95
2021-09-20,37145.7
2021-09-21,37235.85
2021-09-22,36944.65
2021-09-23,37771.7
2021-09-24,37830.3
2021-09-27,38171.25
2021-09-28,37945.0
2021-09-29,37743.0
2021-09-30,37425.1
2021-10-01,37225.9
2021-10-04,37579.65
2021-10-05,37741.0
2021-10-06,37521.55
2021-10-07,37753.2
2021-10-08,37775.25
2021-10-11,38293.8
2021-10-12,38521.5
2021-10-13,38635.75
2021-10-14,39340.9
2021-10-18,39684.8
2021-10-19,39540.5
2021-10-20,39518.2
2021-10-21,40030.2
2021-10-22,40323.65
2021-10-25,41192.4
2021-10-26,41238.3
2021-10-27,40874.35
2021-10-28,39508.95
2021-10-29,39115.6
2021-11-01,39763.75
2021-11-02,39938.45
2021-11-03,39402.05
2021-11-04,39573.7
2021-11-08,39438.25
2021-11-09,39368.8
2021-11-10,39023.25
2021-11-11,38560.2
2021-11-12,38733.35
2021-11-15,38702.35
2021-11-16,38307.1
2021-11-17,38041.55
2021-11-18,37976.25
2021-11-22,37128.8
2021-11-23,37272.8
2021-11-24,37441.95
2021-11-25,37364.75
2021-11-26,36025.5
2021-11-29,35976.45
2021-11-30,35695.3
2021-12-01,36364.9
2021-12-02,36508.25
2021-12-03,36197.15
2021-12-06,35735.9
2021-12-07,36618.4
2021-12-08,37284.7
2021-12-09,37082.45
2021-12-10,37105.65
2021-12-13,36925.25
2021-12-14,36893.95
2021-12-15,36789.55
2021-12-16,36548.65
2021-12-17,35618.65
2021-12-20,34439.85
2021-12-21,34607.85
2021-12-22,35029.5
2021-12-23,35191.15
2021-12-24,34857.05
2021-12-27,35057.9
2021-12-28,35183.8
2021-12-29,35045.4
2021-12-30,35063.6
2021-12-31,35481.7
2022-01-03,36421.9
2022-01-04,36840.15
2022-01-05,37695.9
2022-01-06,37490.25
2022-01-07,37739.6
2022-01-10,38347.9
2022-01-11,38442.2
2022-01-12,38727.55
2022-01-13,38469.95
2022-01-14,38370.4
2022-01-17,38216.15
2022-01-18,38210.3
2022-01-19,38041.35
2022-01-20,37850.85
2022-01-21,37574.3
2022-01-24,36947.55
2022-01-25,37706.75
2022-01-27,37982.1
2022-01-28,37689.4
2022-01-31,37975.35
2022-02-01,38505.5
2022-02-02,39330.5
2022-02-03,39010.0
2022-02-04,38789.35
2022-02-07,37995.45
2022-02-08,38028.45
2022-02-09,38610.25
2022-02-10,39010.95
2022-02-11,38517.25
2022-02-14,36908.55
2022-02-15,38170.1
2022-02-16,37953.8
2022-02-17,37531.65
2022-02-18,37599.15
2022-02-21,37685.6
2022-02-22,37371.65
2022-02-23,37392.05
2022-02-24,35228.1
2022-02-25,36430.75
2022-02-28,36205.3
2022-03-02,35372.8
2022-03-03,34944.3
2022-03-04,34407.8
2022-03-07,32871.25
2022-03-08,33158.1
2022-03-09,33815.45
2022-03-10,34475.6
2022-03-11,34546.25
2022-03-14,35312.15
2022-03-15,35022.65
2022-03-16,35748.25
2022-03-17,36428.55
2022-03-21,36018.5
2022-03-22,36348.55
2022-03-23,36147.35
2022-03-24,35527.1
2022-03-25,35410.1
2022-03-28,35710.5
2022-03-29,35847.4
2022-03-30,36334.3
2022-03-31,36373.6
2022-04-01,37148.5
2022-04-04,38635.2
2022-04-05,38067.9
2022-04-06,37632.8
2022-04-07,37557.35
2022-04-08,37752.05
2022-04-11,37613.8
2022-04-12,37747.4
2022-04-13,37463.4
2022-04-18,36729.0
2022-04-19,36341.6
2022-04-20,36314.9
2022-04-21,36816.1
2022-04-22,36044.75
2022-04-25,36082.35
2022-04-26,36404.8
2022-04-27,36028.85
2022-04-28,36422.2
2022-04-29,36088.15
2022-05-02,36163.75
2022-05-04,35264.55
2022-05-05,35232.85
2022-05-06,34591.2
2022-05-09,34275.4
2022-05-10,34482.65
2022-05-11,34693.15
2022-05-12,33532.15
2022-05-13,33121.35
2022-05-16,33597.6
2022-05-17,34301.9
2022-05-18,34163.7
2022-05-19,33315.65
2022-05-20,34276.4
2022-05-23,34247.6
2022-05-24,34290.15
2022-05-25,34339.5
2022-05-26,35094.9
2022-05-27,35613.3
2022-05-30,35826.95
2022-05-31,35487.4
2022-06-01,35620.8
2022-06-02,35613.65
2022-06-03,35275.05
2022-06-06,35310.2
2022-06-07,34996.0
2022-06-08,34946.15
2022-06-09,35085.45
2022-06-10,34483.8
2022-06-13,33405.85
2022-06-14,33311.35
2022-06-15,33339.0
2022-06-16,32617.1
2022-06-17,32743.05
2022-06-20,32684.8
2022-06-21,33191.75
2022-06-22,32845.3
2022-06-23,33135.0
2022-06-24,33627.45
2022-06-27,33811.25
2022-06-28,33642.45
2022-06-29,33269.9
2022-06-30,33425.1
2022-07-01,33539.45
2022-07-04,33940.9
2022-07-05,33815.9
2022-07-06,34324.25
2022-07-07,34920.3
2022-07-08,35124.05
2022-07-11,35469.65
2022-07-12,35132.25
2022-07-13,34827.8
2022-07-14,34651.2
2022-07-15,34682.65
2022-07-18,35358.7
2022-07-19,35720.35
2022-07-20,35972.1
2022-07-21,36201.0
2022-07-22,36738.95
2022-07-25,36726.4
2022-07-26,36408.5
2022-07-27,36783.75
2022-07-28,37378.15
2022-07-29,37491.4
2022-08-01,37903.2
2022-08-02,38024.0
2022-08-03,37989.25
2022-08-04,37755.55
2022-08-05,37920.6
2022-08-08,38237.4
2022-08-10,38287.85
2022-08-11,38879.85
2022-08-12,39042.3
2022-08-16,39239.65
2022-08-17,39461.7
2022-08-18,39656.15
2022-08-19,38985.95
2022-08-22,38297.75
2022-08-23,38697.65
2022-08-24,39038.5
2022-08-25,38950.75
2022-08-26,38987.15
2022-08-29,38276.7
2022-08-30,39536.75
2022-09-01,39301.25
2022-09-02,39421.0
2022-09-05,39805.75
2022-09-06,39666.5
2022-09-07,39455.9
2022-09-08,40208.95
2022-09-09,40415.7
2022-09-12,40574.0
2022-09-13,40873.1
2022-09-14,41405.4
2022-09-15,41209.2
2022-09-16,40776.8
2022-09-19,40904.4
2022-09-20,41468.3
2022-09-21,41203.45
2022-09-22,40630.6
2022-09-23,39546.25
2022-09-26,38616.25
2022-09-27,38359.15
2022-09-28,37759.85
2022-09-29,37647.75
2022-09-30,38631.95
2022-10-03,38029.65
2022-10-04,39110.05
