Date,Close
2020-09-04,206.6
2020-09-07,207.9
2020-09-08,204.05
2020-09-09,194.85
2020-09-10,198.15
2020-09-11,202.7
2020-09-14,198.5
2020-09-15,200.15
2020-09-16,198.2
2020-09-17,195.45
2020-09-18,192.6
2020-09-21,185.8
2020-09-22,186.2
2020-09-23,183.8
2020-09-24,176.35
2020-09-25,182.2
2020-09-28,187.25
2020-09-29,185.05
2020-09-30,185.4
2020-10-01,190.3
2020-10-05,188.75
2020-10-06,191.6
2020-10-07,190.7
2020-10-08,191.5
2020-10-09,198.3
2020-10-12,198.7
2020-10-13,195.7
2020-10-14,200.05
2020-10-15,192.85
2020-10-16,195.95
2020-10-19,204.0
2020-10-20,203.05
2020-10-21,203.75
2020-10-22,203.3
2020-10-23,202.8
2020-10-26,196.7
2020-10-27,194.65
2020-10-28,190.45
2020-10-29,188.7
2020-10-30,189.25
2020-11-02,196.05
2020-11-03,204.75
2020-11-04,207.0
2020-11-05,218.65
2020-11-06,219.2
2020-11-09,219.5
2020-11-10,231.7
2020-11-11,234.2
2020-11-12,226.8
2020-11-13,229.45
2020-11-14,229.65
2020-11-17,240.2
2020-11-18,252.0
2020-11-19,239.75
2020-11-20,242.75
2020-11-23,238.7
2020-11-24,243.85
2020-11-25,243.0
2020-11-26,245.45
2020-11-27,244.25
2020-12-01,248.05
2020-12-02,246.95
2020-12-03,256.3
2020-12-04,263.5
2020-12-07,269.6
2020-12-08,271.9
2020-12-09,270.35
2020-12-10,269.55
2020-12-11,272.45
2020-12-14,274.2
2020-12-15,270.65
2020-12-16,269.4
2020-12-17,267.7
2020-12-18,271.45
2020-12-21,254.7
2020-12-22,257.45
2020-12-23,263.0
2020-12-24,266.85
2020-12-28,275.2
2020-12-29,277.9
2020-12-30,276.9
2020-12-31,274.95
2021-01-01,279.4
2021-01-04,281.05
2021-01-05,281.75
2021-01-06,285.05
2021-01-07,287.7
2021-01-08,286.0
2021-01-11,282.5
2021-01-12,292.5
2021-01-13,306.8
2021-01-14,307.25
2021-01-15,303.85
2021-01-18,294.45
2021-01-19,298.6
2021-01-20,302.55
2021-01-21,294.85
2021-01-22,283.7
2021-01-25,280.95
2021-01-27,275.65
2021-01-28,282.35
2021-01-29,282.1
2021-02-01,310.7
2021-02-02,333.1
2021-02-03,335.95
2021-02-04,355.1
2021-02-05,393.1
2021-02-08,397.05
2021-02-09,394.8
2021-02-10,392.25
2021-02-11,390.15
2021-02-12,393.15
2021-02-15,406.95
2021-02-16,402.35
2021-02-17,411.75
2021-02-18,415.2
2021-02-19,399.55
2021-02-22,389.5
2021-02-23,395.6
2021-02-24,406.25
2021-02-25,407.25
2021-02-26,390.15
2021-03-01,394.95
2021-03-02,394.2
2021-03-03,405.05
2021-03-04,395.65
2021-03-05,383.65
2021-03-08,389.6
2021-03-09,387.6
2021-03-10,387.7
2021-03-12,381.1
2021-03-15,383.9
2021-03-16,378.55
2021-03-17,368.15
2021-03-18,367.1
2021-03-19,371.15
2021-03-22,367.0
2021-03-23,372.7
2021-03-24,359.85
2021-03-25,355.2
2021-03-26,357.2
2021-03-30,360.8
2021-03-31,364.3
2021-04-01,370.65
2021-04-05,353.55
2021-04-06,350.55
2021-04-07,358.55
2021-04-08,355.6
2021-04-09,353.0
2021-04-12,328.85
2021-04-13,341.0
2021-04-15,342.7
2021-04-16,339.9
2021-04-19,331.15
2021-04-20,329.5
2021-04-22,336.65
2021-04-23,336.45
2021-04-26,344.3
2021-04-27,353.05
2021-04-28,363.4
2021-04-29,359.4
2021-04-30,353.5
2021-05-03,350.6
2021-05-04,351.5
2021-05-05,355.4
2021-05-06,355.55
2021-05-07,358.25
2021-05-10,361.7
2021-05-11,364.65
2021-05-12,367.7
2021-05-14,360.45
2021-05-17,383.1
2021-05-18,382.25
2021-05-19,384.4
2021-05-20,384.55
2021-05-21,401.2
2021-05-24,412.05
2021-05-25,412.35
2021-05-26,413.55
2021-05-27,425.2
2021-05-28,422.05
2021-05-31,424.35
2021-06-01,432.55
2021-06-02,437.25
2021-06-03,439.65
2021-06-04,433.6
2021-06-07,432.25
2021-06-08,427.2
2021-06-09,421.45
2021-06-10,432.25
2021-06-11,429.6
2021-06-14,430.35
2021-06-15,429.5
2021-06-16,425.95
2021-06-17,420.25
2021-06-18,412.9
2021-06-21,419.75
2021-06-22,418.65
2021-06-23,418.85
2021-06-24,417.2
2021-06-25,428.8
2021-06-28,426.75
2021-06-29,421.5
2021-06-30,419.2
2021-07-01,420.4
2021-07-02,424.4
2021-07-05,432.65
2021-07-06,429.75
2021-07-07,432.85
2021-07-08,424.45
2021-07-09,423.75
2021-07-12,427.45
2021-07-13,429.1
2021-07-14,431.05
2021-07-15,431.7
2021-07-16,430.0
2021-07-19,427.9
2021-07-20,420.9
2021-07-22,422.05
2021-07-23,428.9
2021-07-26,423.3
2021-07-27,429.95
2021-07-28,425.5
2021-07-29,441.55
2021-07-30,431.8
2021-08-02,434.9
2021-08-03,446.5
2021-08-04,456.95
2021-08-05,441.85
2021-08-06,435.65
2021-08-09,433.4
2021-08-10,426.45
2021-08-11,428.05
2021-08-12,427.15
2021-08-13,431.2
2021-08-16,424.85
2021-08-17,421.5
2021-08-18,419.7
2021-08-20,406.7
2021-08-23,409.5
2021-08-24,417.6
2021-08-25,416.25
2021-08-26,410.75
2021-08-27,412.45
2021-08-30,422.7
2021-08-31,426.05
2021-09-01,429.9
2021-09-02,429.75
2021-09-03,431.4
2021-09-06,431.05
2021-09-07,429.1
2021-09-08,431.35
2021-09-09,432.3
2021-09-13,432.85
2021-09-14,433.0
2021-09-15,443.85
2021-09-16,463.7
2021-09-17,454.1
2021-09-20,437.45
2021-09-21,438.8
2021-09-22,438.85
2021-09-23,449.8
2021-09-24,440.75
2021-09-27,446.6
2021-09-28,444.9
2021-09-29,460.0
2021-09-30,453.0
2021-10-01,451.65
2021-10-04,463.15
2021-10-05,464.7
2021-10-06,457.2
2021-10-07,457.9
2021-10-08,458.0
2021-10-11,469.25
2021-10-12,483.0
2021-10-13,481.7
2021-10-14,490.6
2021-10-18,497.95
2021-10-19,488.2
2021-10-20,499.9
2021-10-21,502.95
2021-10-22,502.95
2021-10-25,506.5
2021-10-26,512.55
2021-10-27,519.15
2021-10-28,501.35
2021-10-29,502.15
2021-11-01,515.7
2021-11-02,521.7
2021-11-03,527.65
2021-11-04,530.45
2021-11-08,523.25
2021-11-09,529.15
2021-11-10,524.4
2021-11-11,509.6
2021-11-12,511.35
2021-11-15,506.55
2021-11-16,495.1
2021-11-17,498.15
2021-11-18,503.8
2021-11-22,486.4
2021-11-23,493.05
2021-11-24,493.15
2021-11-25,490.55
2021-11-26,470.5
2021-11-29,465.1
2021-11-30,460.55
2021-12-01,475.3
2021-12-02,477.0
2021-12-03,473.15
2021-12-06,465.3
2021-12-07,476.7
2021-12-08,491.55
2021-12-09,488.65
2021-12-10,494.7
2021-12-13,487.8
2021-12-14,488.55
2021-12-15,484.8
2021-12-16,481.15
2021-12-17,467.8
2021-12-20,449.2
2021-12-21,446.0
2021-12-22,455.85
2021-12-23,461.8
2021-12-24,456.95
2021-12-27,458.05
2021-12-28,461.2
2021-12-29,454.4
2021-12-30,451.7
2021-12-31,460.45
2022-01-03,470.8
2022-01-04,483.5
2022-01-05,492.4
2022-01-06,491.7
2022-01-07,491.25
2022-01-10,503.65
2022-01-11,505.95
2022-01-12,510.25
2022-01-13,511.35
2022-01-14,508.35
2022-01-17,514.0
2022-01-18,506.8
2022-01-19,515.8
2022-01-20,511.4
2022-01-21,502.7
2022-01-24,494.15
2022-01-25,514.65
2022-01-27,528.95
2022-01-28,523.45
2022-01-31,538.3
2022-02-01,532.3
2022-02-02,539.8
2022-02-03,540.1
2022-02-04,530.3
2022-02-07,533.25
2022-02-08,531.35
2022-02-09,535.25
2022-02-10,540.55
2022-02-11,529.6
2022-02-14,501.4
2022-02-15,524.8
2022-02-16,516.7
2022-02-17,512.95
2022-02-18,515.3
2022-02-21,511.85
2022-02-22,498.4
2022-02-23,498.7
2022-02-24,472.65
2022-02-25,482.95
2022-02-28,483.2
2022-03-02,474.25
2022-03-03,467.4
2022-03-04,461.95
2022-03-07,440.3
2022-03-08,440.3
2022-03-09,451.7
2022-03-10,468.7
2022-03-11,470.35
2022-03-14,485.15
2022-03-15,485.85
2022-03-16,492.75
2022-03-17,501.9
2022-03-21,490.6
2022-03-22,493.7
2022-03-23,490.65
2022-03-24,487.1
2022-03-25,490.7
2022-03-28,497.5
2022-03-29,495.0
2022-03-30,494.3
2022-03-31,493.55
2022-04-01,508.2
2022-04-04,512.4
2022-04-05,509.4
2022-04-06,513.95
2022-04-07,514.95
2022-04-08,516.1
2022-04-11,514.9
2022-04-12,512.85
2022-04-13,517.7
2022-04-18,509.5
2022-04-19,511.8
2022-04-20,509.3
2022-04-21,516.3
2022-04-22,500.6
2022-04-25,494.75
2022-04-26,505.5
2022-04-27,497.25
2022-04-28,507.5
2022-04-29,496.3
2022-05-02,491.0
2022-05-04,479.65
2022-05-05,480.0
2022-05-06,483.95
2022-05-09,475.9
2022-05-10,475.2
2022-05-11,476.55
2022-05-12,462.65
2022-05-13,444.65
2022-05-16,455.0
2022-05-17,467.3
2022-05-18,458.0
2022-05-19,447.5
2022-05-20,462.4
2022-05-23,460.9
2022-05-24,462.05
2022-05-25,454.1
2022-05-26,468.9
2022-05-27,468.95
2022-05-30,474.6
2022-05-31,468.1
2022-06-01,468.3
2022-06-02,469.85
2022-06-03,464.5
2022-06-06,463.7
2022-06-07,463.4
2022-06-08,471.3
2022-06-09,466.95
2022-06-10,461.85
2022-06-13,445.85
2022-06-14,448.1
2022-06-15,451.35
2022-06-16,441.6
2022-06-17,441.0
2022-06-20,434.7
2022-06-21,450.75
2022-06-22,447.65
2022-06-23,451.4
2022-06-24,454.25
2022-06-27,461.2
2022-06-28,464.25
2022-06-29,459.1
2022-06-30,465.9
2022-07-01,466.85
2022-07-04,473.45
2022-07-05,472.15
2022-07-06,479.95
2022-07-07,486.75
2022-07-08,488.55
2022-07-11,488.2
2022-07-12,484.95
2022-07-13,486.5
2022-07-14,479.35
2022-07-15,479.1
2022-07-18,490.3
2022-07-19,497.95
2022-07-20,508.6
2022-07-21,512.05
2022-07-22,513.7
2022-07-25,517.8
2022-07-26,514.2
2022-07-27,528.2
2022-07-28,532.45
2022-07-29,528.35
2022-08-01,533.75
2022-08-02,542.1
2022-08-03,540.85
2022-08-04,533.25
2022-08-05,531.05
2022-08-08,520.4
2022-08-10,514.7
2022-08-11,524.75
2022-08-12,530.7
2022-08-16,525.95
2022-08-17,528.15
2022-08-18,532.35
2022-08-19,520.35
2022-08-22,511.3
2022-08-23,521.9
2022-08-24,519.3
2022-08-25,520.4
2022-08-26,523.8
2022-08-29,514.85
2022-08-30,531.25
2022-09-01,533.3
2022-09-02,536.7
2022-09-05,538.9
2022-09-06,537.8
2022-09-07,532.85
2022-09-08,544.65
2022-09-09,553.35
2022-09-12,554.9
2022-09-13,558.0
2022-09-14,571.75
2022-09-15,572.15
2022-09-16,561.8
2022-09-19,572.25
2022-09-20,574.05
2022-09-21,569.7
2022-09-22,567.3
2022-09-23,550.6
2022-09-26,543.3
2022-09-27,536.5
2022-09-28,524.85
2022-09-29,521.75
2022-09-30,530.6
2022-10-03,519.75
