Date,Close
2020-08-28,195.55
2020-08-31,191.1
2020-09-01,190.2
2020-09-02,191.35
2020-09-03,191.6
2020-09-04,186.7
2020-09-07,189.1
2020-09-08,188.15
2020-09-09,183.8
2020-09-10,184.9
2020-09-11,183.95
2020-09-14,183.35
2020-09-15,181.8
2020-09-16,180.65
2020-09-17,178.6
2020-09-18,179.1
2020-09-21,175.75
2020-09-22,174.2
2020-09-23,172.5
2020-09-24,166.55
2020-09-25,170.75
2020-09-28,173.3
2020-09-29,169.4
2020-09-30,171.7
2020-10-01,170.85
2020-10-05,169.25
2020-10-06,169.9
2020-10-07,169.5
2020-10-08,167.15
2020-10-09,167.85
2020-10-12,172.2
2020-10-13,170.15
2020-10-14,167.8
2020-10-15,165.05
2020-10-16,165.7
2020-10-19,168.25
2020-10-20,167.45
2020-10-21,167.65
2020-10-22,168.55
2020-10-23,170.75
2020-10-26,168.55
2020-10-27,167.2
2020-10-28,165.5
2020-10-29,163.85
2020-10-30,165.25
2020-11-02,166.75
2020-11-03,170.1
2020-11-04,169.8
2020-11-05,174.75
2020-11-06,173.95
2020-11-09,172.8
2020-11-10,178.35
2020-11-11,185.3
2020-11-12,188.0
2020-11-13,187.1
2020-11-14,188.6
2020-11-17,187.35
2020-11-18,184.05
2020-11-19,187.9
2020-11-20,191.7
2020-11-23,190.85
2020-11-24,195.55
2020-11-25,193.85
2020-11-26,194.8
2020-11-27,193.65
2020-12-01,194.4
2020-12-02,195.95
2020-12-03,196.2
2020-12-04,198.2
2020-12-07,203.15
2020-12-08,202.45
2020-12-09,205.4
2020-12-10,212.7
2020-12-11,216.3
2020-12-14,215.9
2020-12-15,213.55
2020-12-16,214.0
2020-12-17,213.05
2020-12-18,214.5
2020-12-21,202.95
2020-12-22,203.4
2020-12-23,207.75
2020-12-24,208.6
2020-12-28,209.5
2020-12-29,211.55
2020-12-30,211.15
2020-12-31,209.0
2021-01-01,213.85
2021-01-04,213.4
2021-01-05,211.45
2021-01-06,205.4
2021-01-07,202.8
2021-01-08,201.5
2021-01-11,202.5
2021-01-12,206.45
2021-01-13,211.25
2021-01-14,214.15
2021-01-15,217.85
2021-01-18,219.75
2021-01-19,218.85
2021-01-20,217.65
2021-01-21,213.7
2021-01-22,210.7
2021-01-25,207.8
2021-01-27,210.65
2021-01-28,206.6
2021-01-29,203.25
2021-02-01,215.95
2021-02-02,218.2
2021-02-03,216.75
2021-02-04,229.95
2021-02-05,234.35
2021-02-08,233.1
2021-02-09,229.0
2021-02-10,227.55
2021-02-11,226.45
2021-02-12,217.45
2021-02-15,218.6
2021-02-16,218.25
2021-02-17,217.75
2021-02-18,218.85
2021-02-19,215.95
2021-02-22,207.05
2021-02-23,208.5
2021-02-24,208.85
2021-02-25,209.15
2021-02-26,203.85
2021-03-01,206.9
2021-03-02,209.9
2021-03-03,209.95
2021-03-04,209.7
2021-03-05,208.55
2021-03-08,208.0
2021-03-09,207.8
2021-03-10,206.5
2021-03-12,205.2
2021-03-15,205.45
2021-03-16,207.85
2021-03-17,210.6
2021-03-18,217.65
2021-03-19,222.95
2021-03-22,226.0
2021-03-23,222.2
2021-03-24,215.95
2021-03-25,211.6
2021-03-26,210.9
2021-03-30,214.55
2021-03-31,218.5
2021-04-01,220.05
2021-04-05,212.55
2021-04-06,212.65
2021-04-07,213.8
2021-04-08,213.25
2021-04-09,213.1
2021-04-12,205.3
2021-04-13,208.7
2021-04-15,206.7
2021-04-16,207.95
2021-04-19,205.6
2021-04-20,203.55
2021-04-22,205.9
2021-04-23,205.35
2021-04-26,205.3
2021-04-27,205.4
2021-04-28,205.5
2021-04-29,204.3
2021-04-30,202.6
2021-05-03,200.95
2021-05-04,199.6
2021-05-05,201.4
2021-05-06,202.75
2021-05-07,205.35
2021-05-10,205.55
2021-05-11,204.0
2021-05-12,203.25
2021-05-14,212.25
2021-05-17,212.6
2021-05-18,210.05
2021-05-19,207.75
2021-05-20,207.0
2021-05-21,209.05
2021-05-24,211.5
2021-05-25,210.9
2021-05-26,210.6
2021-05-27,211.15
2021-05-28,212.9
2021-05-31,216.6
2021-06-01,215.25
2021-06-02,209.0
2021-06-03,209.05
2021-06-04,208.75
2021-06-07,211.45
2021-06-08,213.65
2021-06-09,212.5
2021-06-10,209.3
2021-06-11,207.9
2021-06-14,207.3
2021-06-15,207.05
2021-06-16,207.85
2021-06-17,205.65
2021-06-18,204.55
2021-06-21,204.45
2021-06-22,205.1
2021-06-23,203.95
2021-06-24,203.25
2021-06-25,205.05
2021-06-28,203.6
2021-06-29,203.3
2021-06-30,202.7
2021-07-01,203.0
2021-07-02,202.4
2021-07-05,203.65
2021-07-06,202.5
2021-07-07,203.75
2021-07-08,202.0
2021-07-09,201.35
2021-07-12,201.1
2021-07-13,201.85
2021-07-14,204.1
2021-07-15,206.25
2021-07-16,207.9
2021-07-19,207.75
2021-07-20,206.8
2021-07-22,207.0
2021-07-23,212.4
2021-07-26,211.15
2021-07-27,208.65
2021-07-28,209.1
2021-07-29,206.05
2021-07-30,204.95
2021-08-02,207.3
2021-08-03,209.9
2021-08-04,208.6
2021-08-05,215.25
2021-08-06,214.25
2021-08-09,213.8
2021-08-10,209.85
2021-08-11,208.65
2021-08-12,208.9
2021-08-13,211.45
2021-08-16,210.9
2021-08-17,209.2
2021-08-18,208.95
2021-08-20,208.9
2021-08-23,206.3
2021-08-24,205.75
2021-08-25,206.4
2021-08-26,204.6
2021-08-27,205.9
2021-08-30,208.0
2021-08-31,211.3
2021-09-01,209.5
2021-09-02,209.75
2021-09-03,210.6
2021-09-06,209.3
2021-09-07,211.75
2021-09-08,211.25
2021-09-09,212.65
2021-09-13,214.15
2021-09-14,216.1
2021-09-15,216.0
2021-09-16,230.75
2021-09-17,231.15
2021-09-20,233.75
2021-09-21,241.5
2021-09-22,243.5
2021-09-23,242.5
2021-09-24,238.45
2021-09-27,238.7
2021-09-28,237.75
2021-09-29,238.1
2021-09-30,236.15
2021-10-01,235.35
2021-10-04,236.6
2021-10-05,234.7
2021-10-06,231.25
2021-10-07,232.95
2021-10-08,231.7
2021-10-11,238.05
2021-10-12,241.3
2021-10-13,249.2
2021-10-14,256.55
2021-10-18,262.55
2021-10-19,245.95
2021-10-20,246.6
2021-10-21,244.7
2021-10-22,236.6
2021-10-25,233.4
2021-10-26,236.7
2021-10-27,238.45
2021-10-28,225.1
2021-10-29,223.2
2021-11-01,226.85
2021-11-02,225.6
2021-11-03,222.45
2021-11-04,226.55
2021-11-08,229.8
2021-11-09,228.75
2021-11-10,230.85
2021-11-11,230.0
2021-11-12,232.9
2021-11-15,238.1
2021-11-16,235.45
2021-11-17,239.5
2021-11-18,237.5
2021-11-22,230.9
2021-11-23,231.6
2021-11-24,227.7
2021-11-25,231.3
2021-11-26,224.0
2021-11-29,221.5
2021-11-30,221.15
2021-12-01,221.9
2021-12-02,225.45
2021-12-03,221.65
2021-12-06,217.9
2021-12-07,220.65
2021-12-08,224.95
2021-12-09,235.4
2021-12-10,236.1
2021-12-13,234.6
2021-12-14,228.6
2021-12-15,224.05
2021-12-16,222.9
2021-12-17,217.95
2021-12-20,212.4
2021-12-21,212.5
2021-12-22,212.0
2021-12-23,217.3
2021-12-24,218.0
2021-12-27,217.55
2021-12-28,220.05
2021-12-29,216.75
2021-12-30,216.0
2021-12-31,218.05
2022-01-03,219.1
2022-01-04,220.25
2022-01-05,220.55
2022-01-06,218.7
2022-01-07,218.4
2022-01-10,223.3
2022-01-11,221.95
2022-01-12,222.75
2022-01-13,223.95
2022-01-14,222.6
2022-01-17,224.6
2022-01-18,220.75
2022-01-19,220.35
2022-01-20,218.75
2022-01-21,217.05
2022-01-24,211.8
2022-01-25,214.3
2022-01-27,214.6
2022-01-28,217.6
2022-01-31,220.2
2022-02-01,227.75
2022-02-02,232.15
2022-02-03,234.45
2022-02-04,234.3
2022-02-07,230.2
2022-02-08,231.25
2022-02-09,230.15
2022-02-10,232.25
2022-02-11,232.45
2022-02-14,219.45
2022-02-15,223.0
2022-02-16,222.75
2022-02-17,222.65
2022-02-18,221.9
2022-02-21,218.0
2022-02-22,214.85
2022-02-23,215.95
2022-02-24,208.5
2022-02-25,213.95
2022-02-28,215.85
2022-03-02,215.3
2022-03-03,219.4
2022-03-04,225.5
2022-03-07,224.95
2022-03-08,226.9
2022-03-09,229.25
2022-03-10,232.0
2022-03-11,236.35
2022-03-14,239.0
2022-03-15,237.85
2022-03-16,242.6
2022-03-17,244.9
2022-03-21,244.5
2022-03-22,249.75
2022-03-23,252.0
2022-03-24,254.85
2022-03-25,253.35
2022-03-28,257.05
2022-03-29,254.6
2022-03-30,249.2
2022-03-31,250.65
2022-04-01,253.3
2022-04-04,255.45
2022-04-05,259.45
2022-04-06,259.6
2022-04-07,256.65
2022-04-08,267.8
2022-04-11,267.5
2022-04-12,264.8
2022-04-13,269.55
2022-04-18,270.1
2022-04-19,261.55
2022-04-20,259.55
2022-04-21,260.4
2022-04-22,261.1
2022-04-25,255.25
2022-04-26,258.95
2022-04-27,257.5
2022-04-28,261.1
2022-04-29,259.55
2022-05-02,263.15
2022-05-04,259.75
2022-05-05,262.05
2022-05-06,266.65
2022-05-09,262.95
2022-05-10,259.75
2022-05-11,255.65
2022-05-12,252.9
2022-05-13,258.6
2022-05-16,254.1
2022-05-17,264.7
2022-05-18,266.8
2022-05-19,275.65
2022-05-20,280.0
2022-05-23,274.5
2022-05-24,270.85
2022-05-25,272.7
2022-05-26,266.7
2022-05-27,269.2
2022-05-30,269.05
2022-05-31,270.65
2022-06-01,271.85
2022-06-02,273.5
2022-06-03,272.7
2022-06-06,274.8
2022-06-07,273.9
2022-06-08,267.9
2022-06-09,270.85
2022-06-10,270.15
2022-06-13,264.65
2022-06-14,265.45
2022-06-15,263.4
2022-06-16,260.7
2022-06-17,263.3
2022-06-20,264.1
2022-06-21,269.9
2022-06-22,265.3
2022-06-23,265.5
2022-06-24,265.85
2022-06-27,269.95
2022-06-28,271.85
2022-06-29,274.05
2022-06-30,273.5
2022-07-01,284.35
2022-07-04,291.9
2022-07-05,286.9
2022-07-06,289.3
2022-07-07,291.95
2022-07-08,293.05
2022-07-11,295.0
2022-07-12,292.7
2022-07-13,294.05
2022-07-14,290.85
2022-07-15,293.55
2022-07-18,295.3
2022-07-19,294.6
2022-07-20,298.2
2022-07-21,299.55
2022-07-22,300.55
2022-07-25,301.1
2022-07-26,302.45
2022-07-27,304.15
2022-07-28,303.45
2022-07-29,303.05
2022-08-01,307.5
2022-08-02,309.95
2022-08-03,308.15
2022-08-04,309.5
2022-08-05,310.85
2022-08-08,313.15
2022-08-10,311.2
2022-08-11,306.25
2022-08-12,308.55
2022-08-16,310.55
2022-08-17,312.55
2022-08-18,315.65
2022-08-19,312.0
2022-08-22,314.4
2022-08-23,315.9
2022-08-24,314.1
2022-08-25,312.35
2022-08-26,312.9
2022-08-29,313.55
2022-08-30,320.5
2022-09-01,317.6
2022-09-02,323.15
2022-09-05,328.85
2022-09-06,327.15
2022-09-07,326.1
2022-09-08,329.9
2022-09-09,330.5
2022-09-12,330.9
2022-09-13,334.4
2022-09-14,335.35
2022-09-15,334.1
2022-09-16,331.3
2022-09-19,335.6
2022-09-20,336.0
2022-09-21,340.95
2022-09-22,345.05
2022-09-23,346.4
2022-09-26,332.6
2022-09-27,334.85
2022-09-28,324.95
2022-09-29,333.05
2022-09-30,332.2
2022-10-03,324.4
2022-10-04,332.85
